id,title,vote_average,popularity,tags
89861,Stiff Upper Lips,10.0,0.356495,georginacates peterustinov prunellascales samuelwest seanpertwee comedy italy victorianengland youngwoman garysinyor stiff upper lips broad parody british period films especially lavish merchantivory productions eighties early nineties although specifically targets a room view chariots fire maurice a passage india many films general way stiff upper lips satirises popular perceptions certain edwardian traits propriety sexual repression xenophobia class snobbery
455,Bend It Like Beckham,6.2,22.054546,parmindernagra keiraknightley jonathanrhysmeyers anupamkher shaheenkhan comedy drama romance londonengland tradition indianlead cultureclash immigration roleofwomen sikh womenssoccer soccer family womandirector gurinderchadha jess bhamra daughter strict indian couple london permitted play organized soccer even though 18 when jess playing fun one day impressive skills seen jules paxton convinces jess play semipro team jess uses elaborate excuses hide matches family also dealing romantic feelings coach joe
57022,Sunshine State,6.0,4.245123,alanking angelabassett timothyhutton marysteenburgen cliftonjames drama independentfilm johnsayles a woman new husband returns hometown roots coastal northern florida must deal family business encroaching real estate development
14351,Crossover,4.2,3.201886,anthonymackie marcellothedford allenpayne wesleyjonathan waynebrady action adventure drama streetgang blackpeople sport highschoolsports prestonawhitmoreii the clock strikes midnight money changes hands crowd feet court alive fastpaced razzledazzle basketball these players play school pro team they play street undergroundway underground
147767,Khiladi 786,4.7,0.114342,akshaykumar asinthottumkal himeshreshammiya mithunchakraborty rajbabbar action comedy ashishrmohan the 8th installment khiladi series
10664,[REC]²,6.4,22.341462,manuelavelasco ferranterraza claudiasilva javierbotet pablorosso thriller horror religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage jaumebalaguer pacoplaza the action continues rec medical officer swat team outfitted video cameras sent sealed apartment control situation
55567,Standing Ovation,3.9,0.305922,kaylajackson kaylaraparelli saldupree alsapienza alexisbiesiada comedy music family stewartraffill a group young girls competing nation teen music video competition
9277,The Sting,7.9,28.500913,paulnewman robertredford robertshaw charlesdurning raywalston comedy crime drama chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury georgeroyhill set 1930s intricate caper deals ambitious smalltime crook veteran con man seek revenge vicious crime lord murdered one gang
9443,Chariots of Fire,6.8,10.439971,bencross iancharleson cherylcampbell alicekrige nigelhavers drama history underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition hughhudson the true story british athletes preparing competing 1924 summer olympics
16186,Diary of a Mad Black Woman,6.4,3.784535,kimberlyelise steveharris tylerperry shemarmoore vickieeng comedy drama romance darrengrant charles mccarter wife helen celebrate 18thwedding anniversary helen comes home find clothes packed uhaul van parked driveway charles divorcing her helen moves grandmother madea old woman take lip anyone madea helps helen tough times showing really important life
7863,Shine,7.3,10.396305,geoffreyrush noahtaylor arminmuellerstahl justinbraine soniatodd drama letter jumping childprodigy pool pianist concerthall breakdown scotthicks pianist david helfgott driven father teachers breakdown years later returns piano popular critical acclaim
138697,Don Jon,5.9,33.296684,josephgordonlevitt scarlettjohansson juliannemoore tonydanza glenneheadly romance comedy drama pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation josephgordonlevitt a new jersey guy dedicated family friends church develops unrealistic expectations watching porn works find happiness intimacy potential true love
11901,High Plains Drifter,7.4,19.127239,clinteastwood vernabloom mariannahill mitchellryan jackging western gunslinger desperation outlaw clinteastwood a gunfighting stranger comes small settlement lago after gunning three gunmen tried kill him townsfolk decide hire stranger hold three outlaws way
1548,Ghost World,7.1,14.072941,thorabirch scarlettjohansson stevebuscemi bradrenfro bobbalaban comedy drama highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger terryzwigoff a quirky girl tries figure graduated high school forms friendship eccentric 40yearold record collector playing prank best friend
11889,Iris,6.2,2.714043,judidench jimbroadbent katewinslet hughbonneville penelopewilton drama romance basedonnovel newlove loveofoneslife retiree aging alzheimer pflegen love author shorttermmemory photographicmemory richardeyre true story lifelong romance novelist iris murdoch husband john bayley student days battle alzheimers disease
33155,Galaxina,3.3,2.141143,dorothystratten stephenmacht averyschreiber lionelmarksmith jdhinton comedy sciencefiction android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise lasers forcefield metafilm forcefield motorbike cryonics williamsachs galaxina lifelike voluptuous android assigned oversee operations intergalactic space police cruiser captained incompetent cornelius butt when mission requires ships crew placed suspended animation decades galaxina finds alone many years developing emotions falling love ships pilot thor
5528,The Chorus,7.5,20.982455,grardjugnot franoisberland kadmerad jeanpaulbonnaire mariebunel drama penalty choir diary musical boyschoir dormitory music boardingschool children principal boysboardingschool 1940s christophebarratier set 1940s france new teacher school disruptive boys gives hope inspiration
321,Mambo Italiano,5.6,2.080741,lukekirby ginettereno paulsorvino marywalsh petermiller comedy romance gay fathersonrelationship sex italoamerican lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant milegaudreault a sweet comic film italian man comes closet affect life crazy family a family movie stereotypes homosexuals italians called critics the gay my big fat greek wedding
4997,Wonderland,6.2,7.79068,valkilmer dylanmcdermott katebosworth joshlucas lisakudrow crime drama mystery thriller robbery junkie investigation pornostar murder losangeles violence drug jamescox on afternoon july 1 1981 los angeles police responded distress call wonderland avenue discovered grisly quadruple homicide the police investigation followed uncovered two versions events leading brutal murders involving legendary porn actor john holmes youre experience versions
925,Do the Right Thing,7.6,15.580335,dannyaiello ossiedavis rubydee richardedson giancarloesposito drama blackpeople italoamerican policebrutality sunglasses cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture spikelee on hottest day year street bedfordstuyvesant section brooklyn everyones hate bigotry smolders builds explodes violence
